
Time taken: 0.00223 s


saleid | itemid | customerid | storeid | time | qty | pricerange
552 | 122 | 2 | 88 | 67 | 21 | outrageous | 552 | 7027 | 8397 | 11 | 3 | 3 | supercheap
758 | 62 | 59 | 99 | 67 | 35 | outrageous | 758 | 9993 | 8397 | 26 | 63 | 15 | supercheap
195 | 83 | 80 | 41 | 67 | 15 | outrageous | 195 | 11950 | 8397 | 2 | 73 | 3 | supercheap
903 | 108 | 155 | 89 | 99 | 12 | outrageous | 903 | 7204 | 8397 | 64 | 73 | 10 | cheap
900 | 117 | 2 | 79 | 95 | 37 | outrageous | 900 | 11151 | 8397 | 31 | 73 | 10 | supercheap
524 | 117 | 130 | 39 | 67 | 46 | expensive | 524 | 11554 | 8397 | 26 | 85 | 22 | supercheap
145 | 105 | 159 | 6 | 67 | 40 | moderate | 145 | 7615 | 8397 | 32 | 80 | 2 | supercheap
435 | 105 | 161 | 92 | 67 | 43 | expensive | 435 | 12369 | 8397 | 75 | 31 | 28 | outrageous
133 | 136 | 110 | 83 | 67 | 39 | moderate | 133 | 13344 | 8397 | 23 | 73 | 28 | supercheap
129 | 82 | 183 | 78 | 67 | 12 | outrageous | 129 | 7956 | 8397 | 49 | 63 | 5 | supercheap
131 | 101 | 2 | 5 | 67 | 31 | outrageous | 131 | 7387 | 8397 | 28 | 73 | 28 | moderate
174 | 90 | 185 | 43 | 67 | 49 | outrageous | 174 | 11517 | 8397 | 96 | 73 | 11 | cheap
563 | 110 | 2 | 99 | 49 | 21 | supercheap | 563 | 18277 | 8397 | 62 | 30 | 9 | supercheap
782 | 137 | 128 | 94 | 67 | 37 | outrageous | 782 | 11816 | 8397 | 37 | 92 | 12 | supercheap
353 | 111 | 59 | 15 | 98 | 23 | outrageous | 353 | 18299 | 8397 | 15 | 73 | 12 | supercheap
518 | 98 | 185 | 79 | 53 | 36 | outrageous | 518 | 8170 | 8397 | 99 | 95 | 26 | supercheap
306 | 127 | 110 | 15 | 67 | 50 | expensive | 306 | 6582 | 8397 | 71 | 14 | 36 | cheap
657 | 116 | 2 | 41 | 67 | 38 | expensive | 657 | 9048 | 8397 | 13 | 98 | 33 | moderate
997 | 89 | 2 | 100 | 88 | 37 | outrageous | 997 | 12158 | 8397 | 74 | 91 | 9 | supercheap
915 | 97 | 110 | 18 | 67 | 8 | outrageous | 915 | 8519 | 8397 | 93 | 1 | 4 | supercheap
783 | 86 | 180 | 29 | 67 | 46 | outrageous | 783 | 11882 | 8397 | 42 | 7 | 35 | supercheap
60 | 69 | 24 | 23 | 31 | 18 | outrageous | 60 | 16110 | 8404 | 53 | 73 | 12 | supercheap
358 | 67 | 2 | 30 | 67 | 47 | supercheap | 358 | 11342 | 8424 | 34 | 73 | 5 | moderate
942 | 104 | 2 | 72 | 67 | 17 | supercheap | 942 | 7457 | 8424 | 83 | 95 | 10 | cheap
544 | 95 | 2 | 3 | 67 | 18 | expensive | 544 | 10288 | 8477 | 54 | 73 | 4 | supercheap
978 | 83 | 174 | 19 | 65 | 45 | outrageous | 978 | 8761 | 8536 | 64 | 73 | 41 | supercheap
122 | 119 | 59 | 19 | 42 | 22 | expensive | 122 | 9883 | 8545 | 27 | 41 | 20 | cheap
598 | 81 | 59 | 44 | 67 | 11 | outrageous | 598 | 12951 | 8691 | 28 | 73 | 1 | supercheap
958 | 67 | 2 | 16 | 22 | 6 | supercheap | 958 | 9340 | 8773 | 48 | 73 | 3 | supercheap
265 | 101 | 1 | 4 | 67 | 35 | moderate | 265 | 12300 | 8778 | 55 | 73 | 15 | supercheap
78 | 105 | 2 | 5 | 90 | 47 | expensive | 78 | 10584 | 8802 | 66 | 45 | 30 | supercheap
423 | 107 | 5 | 72 | 67 | 13 | outrageous | 423 | 10063 | 8802 | 26 | 44 | 8 | outrageous
859 | 96 | 170 | 62 | 67 | 17 | outrageous | 859 | 9569 | 8910 | 7 | 85 | 13 | supercheap
253 | 106 | 126 | 13 | 67 | 39 | outrageous | 253 | 8194 | 8926 | 89 | 73 | 9 | supercheap
11 | 85 | 59 | 74 | 67 | 31 | supercheap | 11 | 8010 | 9102 | 98 | 16 | 15 | supercheap
999 | 140 | 2 | 96 | 91 | 27 | outrageous | 999 | 10994 | 9194 | 24 | 79 | 24 | supercheap
931 | 13 | 118 | 20 | 63 | 45 | supercheap | 931 | 11709 | 9213 | 29 | 92 | 10 | cheap
686 | 86 | 156 | 37 | 70 | 49 | outrageous | 686 | 8842 | 9274 | 89 | 73 | 42 | supercheap
477 | 115 | 59 | 91 | 67 | 28 | moderate | 477 | 11704 | 9327 | 9 | 73 | 19 | cheap
624 | 117 | 2 | 5 | 16 | 18 | outrageous | 624 | 7601 | 9446 | 72 | 22 | 4 | supercheap
937 | 119 | 57 | 37 | 58 | 49 | outrageous | 937 | 12714 | 9482 | 58 | 73 | 11 | expensive
973 | 90 | 2 | 77 | 67 | 25 | outrageous | 973 | 10531 | 9604 | 65 | 81 | 20 | moderate
933 | 87 | 2 | 65 | 67 | 37 | cheap | 933 | 9439 | 9619 | 76 | 73 | 34 | supercheap
142 | 77 | 2 | 51 | 67 | 26 | outrageous | 142 | 10161 | 9660 | 61 | 92 | 2 | supercheap
983 | 88 | 106 | 21 | 67 | 50 | moderate | 983 | 7399 | 9897 | 43 | 73 | 39 | supercheap
256 | 119 | 59 | 76 | 67 | 42 | outrageous | 256 | 13939 | 9991 | 80 | 73 | 6 | cheap
284 | 119 | 193 | 65 | 100 | 47 | outrageous | 284 | 10747 | 9991 | 60 | 85 | 44 | cheap
426 | 120 | 59 | 52 | 67 | 27 | outrageous | 426 | 11407 | 9991 | 56 | 73 | 24 | supercheap
232 | 119 | 2 | 94 | 60 | 21 | cheap | 232 | 8319 | 10027 | 81 | 73 | 15 | supercheap
734 | 102 | 2 | 97 | 67 | 44 | expensive | 734 | 9547 | 10232 | 29 | 70 | 35 | moderate
379 | 84 | 8 | 7 | 67 | 28 | outrageous | 379 | 11894 | 10237 | 84 | 73 | 18 | supercheap
167 | 86 | 47 | 7 | 66 | 37 | outrageous | 167 | 12471 | 10319 | 18 | 73 | 5 | supercheap
948 | 81 | 25 | 78 | 67 | 30 | expensive | 948 | 10624 | 10477 | 13 | 22 | 16 | supercheap
796 | 99 | 130 | 100 | 56 | 30 | outrageous | 796 | 12527 | 10584 | 11 | 73 | 14 | cheap
42 | 98 | 2 | 32 | 67 | 30 | outrageous | 42 | 10331 | 10584 | 30 | 67 | 4 | supercheap
630 | 94 | 51 | 29 | 61 | 29 | outrageous | 630 | 6417 | 10592 | 90 | 73 | 1 | supercheap
349 | 95 | 2 | 82 | 67 | 49 | expensive | 349 | 7194 | 10619 | 14 | 73 | 32 | outrageous
551 | 107 | 79 | 11 | 76 | 47 | outrageous | 551 | 6574 | 10623 | 93 | 73 | 7 | supercheap
372 | 104 | 21 | 63 | 67 | 40 | outrageous | 372 | 12549 | 10700 | 46 | 34 | 11 | expensive
765 | 156 | 59 | 47 | 67 | 9 | expensive | 765 | 9264 | 10702 | 54 | 73 | 2 | moderate
791 | 92 | 59 | 58 | 78 | 43 | outrageous | 791 | 9127 | 10880 | 79 | 50 | 12 | supercheap
442 | 110 | 51 | 20 | 67 | 49 | outrageous | 442 | 11308 | 10948 | 97 | 73 | 7 | supercheap
466 | 89 | 2 | 25 | 61 | 44 | outrageous | 466 | 8490 | 10955 | 45 | 97 | 31 | supercheap
641 | 111 | 2 | 10 | 67 | 34 | outrageous | 641 | 8809 | 10961 | 8 | 73 | 5 | supercheap
811 | 119 | 59 | 36 | 67 | 25 | cheap | 811 | 10133 | 11004 | 89 | 31 | 16 | cheap
236 | 136 | 51 | 54 | 67 | 19 | outrageous | 236 | 9956 | 11217 | 15 | 73 | 18 | supercheap
479 | 112 | 2 | 67 | 67 | 50 | supercheap | 479 | 9671 | 11276 | 11 | 73 | 8 | supercheap
117 | 134 | 50 | 23 | 67 | 41 | outrageous | 117 | 12484 | 11366 | 53 | 73 | 10 | outrageous
739 | 70 | 2 | 11 | 67 | 47 | outrageous | 739 | 7442 | 11419 | 90 | 62 | 36 | cheap
212 | 103 | 2 | 39 | 67 | 49 | outrageous | 212 | 4274 | 11492 | 36 | 95 | 13 | moderate
577 | 82 | 2 | 61 | 67 | 49 | outrageous | 577 | 13097 | 11537 | 64 | 73 | 15 | supercheap
839 | 105 | 2 | 24 | 65 | 20 | expensive | 839 | 9139 | 11568 | 93 | 73 | 2 | cheap
396 | 81 | 2 | 49 | 67 | 49 | outrageous | 396 | 12504 | 11612 | 54 | 73 | 27 | supercheap
475 | 64 | 2 | 60 | 49 | 25 | outrageous | 475 | 10156 | 11782 | 73 | 22 | 12 | expensive
697 | 91 | 2 | 24 | 67 | 41 | outrageous | 697 | 10775 | 11852 | 28 | 43 | 39 | supercheap
419 | 65 | 2 | 32 | 67 | 16 | outrageous | 419 | 11558 | 11904 | 71 | 95 | 7 | supercheap
771 | 90 | 156 | 38 | 67 | 19 | expensive | 771 | 12430 | 11958 | 44 | 73 | 8 | supercheap
317 | 110 | 2 | 13 | 67 | 44 | cheap | 317 | 17669 | 12073 | 93 | 73 | 17 | moderate
555 | 131 | 2 | 34 | 67 | 45 | expensive | 555 | 9540 | 12145 | 35 | 73 | 21 | supercheap
182 | 76 | 2 | 3 | 67 | 47 | moderate | 182 | 10580 | 12151 | 81 | 50 | 27 | supercheap
263 | 184 | 2 | 32 | 51 | 9 | outrageous | 263 | 9786 | 12203 | 56 | 92 | 5 | supercheap
217 | 99 | 59 | 68 | 89 | 36 | outrageous | 217 | 10648 | 12208 | 13 | 97 | 30 | supercheap
241 | 99 | 102 | 37 | 67 | 50 | supercheap | 241 | 8444 | 12306 | 69 | 87 | 28 | supercheap
130 | 70 | 2 | 72 | 69 | 48 | supercheap | 130 | 9353 | 12374 | 31 | 73 | 39 | supercheap
889 | 77 | 2 | 44 | 67 | 16 | supercheap | 889 | 11151 | 12517 | 27 | 73 | 5 | supercheap
674 | 117 | 2 | 55 | 54 | 28 | outrageous | 674 | 13831 | 12532 | 96 | 73 | 17 | supercheap
946 | 126 | 2 | 44 | 61 | 47 | outrageous | 946 | 8925 | 12556 | 11 | 73 | 32 | supercheap
57 | 95 | 25 | 1 | 78 | 24 | outrageous | 57 | 7662 | 12578 | 41 | 73 | 21 | cheap
24 | 97 | 28 | 61 | 84 | 24 | outrageous | 24 | 8063 | 12614 | 80 | 59 | 14 | cheap
341 | 129 | 59 | 49 | 67 | 23 | moderate | 341 | 10529 | 12618 | 94 | 73 | 13 | supercheap
484 | 107 | 66 | 96 | 67 | 33 | supercheap | 484 | 10360 | 12796 | 17 | 73 | 3 | moderate
189 | 131 | 157 | 17 | 55 | 39 | outrageous | 189 | 9366 | 13094 | 46 | 73 | 16 | outrageous
173 | 100 | 2 | 43 | 8 | 20 | outrageous | 173 | 6468 | 13094 | 69 | 8 | 5 | supercheap
733 | 98 | 56 | 9 | 67 | 45 | moderate | 733 | 7438 | 13237 | 66 | 50 | 23 | supercheap
527 | 79 | 2 | 59 | 49 | 24 | outrageous | 527 | 9895 | 13268 | 12 | 85 | 10 | supercheap
209 | 97 | 2 | 86 | 67 | 39 | outrageous | 209 | 10055 | 13397 | 33 | 73 | 12 | supercheap
847 | 137 | 2 | 17 | 67 | 41 | outrageous | 847 | 11528 | 13461 | 20 | 73 | 21 | cheap
99 | 114 | 52 | 31 | 67 | 40 | outrageous | 99 | 17943 | 13562 | 98 | 11 | 14 | supercheap
821 | 107 | 2 | 51 | 67 | 39 | moderate | 821 | 6566 | 13687 | 34 | 73 | 35 | supercheap
44 | 109 | 72 | 44 | 67 | 26 | outrageous | 44 | 11240 | 13756 | 64 | 31 | 12 | supercheap
267 | 98 | 17 | 47 | 67 | 38 | outrageous | 267 | 8279 | 13878 | 67 | 96 | 23 | supercheap
777 | 85 | 131 | 20 | 67 | 45 | expensive | 777 | 11000 | 13886 | 61 | 73 | 17 | cheap
369 | 93 | 2 | 90 | 67 | 34 | moderate | 369 | 12011 | 14012 | 67 | 12 | 23 | expensive
864 | 119 | 12 | 38 | 67 | 49 | outrageous | 864 | 8526 | 14068 | 63 | 6 | 26 | supercheap
726 | 96 | 2 | 34 | 67 | 42 | outrageous | 726 | 9289 | 14191 | 37 | 94 | 34 | supercheap
247 | 65 | 2 | 75 | 46 | 29 | expensive | 247 | 7958 | 14403 | 23 | 16 | 27 | cheap
449 | 100 | 59 | 66 | 54 | 48 | cheap | 449 | 10617 | 14474 | 17 | 73 | 33 | supercheap
443 | 103 | 78 | 64 | 67 | 49 | outrageous | 443 | 8038 | 14546 | 14 | 73 | 7 | supercheap
812 | 111 | 2 | 13 | 67 | 29 | outrageous | 812 | 9172 | 14689 | 47 | 73 | 22 | supercheap
592 | 116 | 2 | 86 | 67 | 43 | outrageous | 592 | 8534 | 14689 | 13 | 73 | 32 | cheap
324 | 108 | 2 | 79 | 67 | 31 | outrageous | 324 | 10306 | 14689 | 12 | 73 | 22 | expensive
480 | 107 | 2 | 85 | 67 | 45 | expensive | 480 | 6074 | 14711 | 89 | 73 | 28 | cheap
583 | 110 | 101 | 89 | 67 | 30 | outrageous | 583 | 9660 | 14749 | 40 | 73 | 6 | supercheap
438 | 110 | 2 | 48 | 61 | 10 | outrageous | 438 | 11149 | 14804 | 12 | 73 | 3 | supercheap
301 | 88 | 2 | 2 | 67 | 24 | outrageous | 301 | 12975 | 14820 | 93 | 73 | 22 | supercheap
806 | 83 | 185 | 49 | 98 | 50 | supercheap | 806 | 8269 | 14837 | 2 | 73 | 23 | supercheap
311 | 109 | 130 | 52 | 67 | 34 | expensive | 311 | 9758 | 14837 | 51 | 73 | 12 | outrageous
238 | 166 | 2 | 56 | 67 | 48 | outrageous | 238 | 9335 | 14858 | 57 | 41 | 35 | supercheap
338 | 97 | 199 | 96 | 80 | 46 | outrageous | 338 | 10224 | 14996 | 63 | 73 | 6 | supercheap
163 | 90 | 2 | 25 | 7 | 24 | outrageous | 163 | 7051 | 15142 | 8 | 1 | 22 | supercheap
692 | 70 | 191 | 4 | 38 | 20 | outrageous | 692 | 8916 | 15297 | 81 | 73 | 12 | cheap
352 | 92 | 2 | 21 | 67 | 37 | outrageous | 352 | 12415 | 15311 | 54 | 73 | 2 | supercheap
446 | 136 | 16 | 85 | 67 | 50 | outrageous | 446 | 10347 | 15524 | 68 | 73 | 14 | moderate
925 | 107 | 2 | 94 | 63 | 43 | outrageous | 925 | 8985 | 15606 | 61 | 73 | 41 | outrageous
215 | 88 | 57 | 68 | 67 | 49 | outrageous | 215 | 6458 | 15676 | 32 | 1 | 44 | cheap
463 | 97 | 59 | 78 | 67 | 31 | supercheap | 463 | 8586 | 15676 | 2 | 95 | 9 | cheap
679 | 103 | 2 | 33 | 67 | 21 | outrageous | 679 | 11119 | 15752 | 67 | 73 | 20 | cheap
741 | 120 | 51 | 60 | 67 | 24 | outrageous | 741 | 8430 | 15865 | 50 | 73 | 13 | moderate
470 | 74 | 2 | 65 | 54 | 45 | outrageous | 470 | 12529 | 15956 | 5 | 73 | 41 | supercheap
802 | 102 | 86 | 34 | 51 | 50 | outrageous | 802 | 6761 | 15989 | 69 | 73 | 38 | supercheap
521 | 120 | 140 | 3 | 67 | 45 | expensive | 521 | 11667 | 16153 | 49 | 53 | 34 | supercheap
616 | 64 | 2 | 7 | 67 | 43 | supercheap | 616 | 12741 | 16375 | 71 | 73 | 9 | moderate
670 | 99 | 2 | 36 | 95 | 25 | expensive | 670 | 6368 | 16589 | 91 | 7 | 8 | outrageous
30 | 110 | 174 | 14 | 67 | 25 | outrageous | 30 | 10401 | 16589 | 4 | 73 | 2 | supercheap
894 | 124 | 179 | 63 | 67 | 47 | outrageous | 894 | 8241 | 16589 | 35 | 73 | 12 | supercheap
687 | 105 | 166 | 2 | 67 | 16 | expensive | 687 | 6429 | 16589 | 20 | 73 | 5 | cheap
602 | 99 | 59 | 16 | 95 | 27 | outrageous | 602 | 9808 | 16719 | 59 | 72 | 4 | supercheap
314 | 84 | 2 | 95 | 64 | 41 | outrageous | 314 | 11010 | 16719 | 53 | 73 | 33 | moderate
296 | 115 | 74 | 75 | 49 | 10 | outrageous | 296 | 11405 | 16719 | 7 | 95 | 2 | outrageous
954 | 120 | 47 | 76 | 67 | 39 | cheap | 954 | 8489 | 16719 | 48 | 73 | 16 | cheap
408 | 88 | 69 | 23 | 67 | 29 | expensive | 408 | 7363 | 16839 | 39 | 92 | 22 | supercheap
584 | 105 | 2 | 98 | 67 | 38 | outrageous | 584 | 11551 | 16868 | 98 | 73 | 19 | expensive
826 | 121 | 2 | 55 | 67 | 15 | outrageous | 826 | 9566 | 16868 | 80 | 73 | 6 | supercheap
725 | 90 | 186 | 52 | 67 | 34 | expensive | 725 | 10277 | 16868 | 2 | 16 | 15 | moderate
666 | 107 | 59 | 14 | 93 | 47 | outrageous | 666 | 8589 | 16868 | 73 | 95 | 46 | supercheap
110 | 87 | 2 | 12 | 67 | 50 | supercheap | 110 | 11922 | 16868 | 90 | 95 | 3 | supercheap
538 | 100 | 85 | 31 | 53 | 36 | outrageous | 538 | 10895 | 16868 | 90 | 73 | 12 | outrageous
264 | 90 | 2 | 19 | 15 | 29 | expensive | 264 | 8116 | 16868 | 44 | 73 | 25 | supercheap
960 | 91 | 121 | 100 | 3 | 9 | outrageous | 960 | 6096 | 17011 | 37 | 73 | 7 | supercheap
472 | 95 | 174 | 62 | 67 | 43 | outrageous | 472 | 11578 | 17050 | 89 | 73 | 42 | supercheap
322 | 98 | 2 | 26 | 67 | 47 | expensive | 322 | 10002 | 17050 | 100 | 73 | 39 | cheap
69 | 73 | 2 | 60 | 67 | 34 | outrageous | 69 | 9655 | 17121 | 45 | 95 | 27 | cheap
290 | 84 | 74 | 30 | 67 | 41 | supercheap | 290 | 12951 | 17171 | 55 | 73 | 17 | expensive
564 | 84 | 196 | 6 | 69 | 25 | outrageous | 564 | 11684 | 17176 | 1 | 73 | 12 | supercheap
661 | 116 | 25 | 74 | 67 | 35 | outrageous | 661 | 13426 | 17176 | 39 | 73 | 29 | supercheap
688 | 67 | 2 | 23 | 67 | 48 | outrageous | 688 | 11562 | 17176 | 74 | 95 | 17 | supercheap
706 | 114 | 5 | 5 | 67 | 19 | outrageous | 706 | 9836 | 17235 | 6 | 1 | 7 | supercheap
993 | 133 | 2 | 76 | 67 | 44 | outrageous | 993 | 8832 | 17251 | 45 | 92 | 19 | outrageous
818 | 103 | 140 | 14 | 70 | 24 | supercheap | 818 | 9536 | 17341 | 15 | 29 | 3 | supercheap
397 | 108 | 2 | 65 | 67 | 32 | cheap | 397 | 8584 | 17387 | 82 | 73 | 28 | moderate
150 | 61 | 185 | 24 | 67 | 40 | outrageous | 150 | 9143 | 17430 | 91 | 73 | 6 | supercheap
491 | 81 | 2 | 21 | 61 | 25 | outrageous | 491 | 7803 | 17468 | 34 | 73 | 11 | supercheap
193 | 102 | 51 | 77 | 67 | 16 | moderate | 193 | 11387 | 17551 | 65 | 16 | 10 | supercheap
380 | 130 | 157 | 52 | 50 | 24 | outrageous | 380 | 8963 | 17681 | 49 | 1 | 21 | cheap
702 | 73 | 85 | 42 | 67 | 33 | moderate | 702 | 12052 | 17705 | 87 | 73 | 6 | supercheap
989 | 99 | 2 | 81 | 61 | 50 | outrageous | 989 | 9928 | 17795 | 35 | 73 | 35 | cheap
134 | 81 | 56 | 42 | 53 | 49 | outrageous | 134 | 11125 | 17880 | 4 | 73 | 39 | supercheap
373 | 93 | 130 | 7 | 87 | 16 | outrageous | 373 | 8902 | 17880 | 100 | 75 | 2 | cheap
574 | 133 | 197 | 46 | 67 | 28 | outrageous | 574 | 6629 | 17880 | 74 | 49 | 24 | supercheap
793 | 138 | 97 | 72 | 55 | 11 | outrageous | 793 | 9629 | 17880 | 70 | 39 | 10 | expensive
869 | 131 | 2 | 32 | 68 | 43 | outrageous | 869 | 11297 | 18090 | 10 | 50 | 1 | supercheap
153 | 81 | 2 | 83 | 67 | 46 | supercheap | 153 | 9319 | 18185 | 34 | 73 | 42 | moderate
336 | 132 | 185 | 96 | 67 | 41 | outrageous | 336 | 9672 | 18211 | 57 | 73 | 7 | supercheap
897 | 113 | 59 | 74 | 60 | 46 | outrageous | 897 | 10303 | 18236 | 77 | 79 | 17 | expensive
136 | 80 | 2 | 61 | 67 | 42 | outrageous | 136 | 12606 | 18301 | 16 | 52 | 41 | moderate
637 | 68 | 195 | 84 | 67 | 37 | outrageous | 637 | 9006 | 18339 | 18 | 73 | 8 | supercheap
285 | 92 | 59 | 9 | 67 | 18 | outrageous | 285 | 1077 | 18384 | 30 | 32 | 6 | cheap
230 | 94 | 185 | 96 | 67 | 41 | expensive | 230 | 10355 | 18415 | 59 | 73 | 19 | supercheap
137 | 91 | 182 | 85 | 67 | 18 | moderate | 137 | 10471 | 18415 | 100 | 73 | 4 | cheap
808 | 74 | 25 | 2 | 61 | 34 | outrageous | 808 | 11405 | 18415 | 30 | 95 | 21 | supercheap
497 | 129 | 59 | 63 | 67 | 18 | moderate | 497 | 10159 | 18443 | 18 | 73 | 9 | supercheap
335 | 108 | 47 | 79 | 67 | 26 | outrageous | 335 | 10911 | 18452 | 98 | 95 | 7 | supercheap
250 | 135 | 2 | 73 | 87 | 31 | outrageous | 250 | 11373 | 18496 | 92 | 73 | 10 | supercheap
104 | 73 | 2 | 84 | 67 | 38 | outrageous | 104 | 9886 | 18496 | 97 | 73 | 11 | supercheap
56 | 74 | 2 | 77 | 67 | 40 | outrageous | 56 | 8980 | 18513 | 56 | 64 | 26 | supercheap
876 | 91 | 80 | 40 | 67 | 50 | supercheap | 876 | 1381 | 18571 | 68 | 76 | 12 | cheap
273 | 108 | 2 | 10 | 67 | 19 | moderate | 273 | 8831 | 18634 | 92 | 73 | 12 | supercheap
775 | 113 | 2 | 95 | 67 | 49 | outrageous | 775 | 10442 | 18698 | 85 | 73 | 10 | supercheap
366 | 63 | 38 | 52 | 92 | 23 | supercheap | 366 | 10526 | 18762 | 20 | 73 | 21 | cheap
965 | 88 | 5 | 7 | 71 | 39 | supercheap | 965 | 12630 | 18812 | 36 | 7 | 18 | supercheap
183 | 95 | 162 | 82 | 67 | 36 | outrageous | 183 | 8949 | 18812 | 95 | 73 | 17 | cheap
403 | 81 | 75 | 28 | 67 | 37 | outrageous | 403 | 11437 | 18853 | 43 | 73 | 10 | cheap
981 | 101 | 59 | 54 | 67 | 48 | supercheap | 981 | 8714 | 18937 | 66 | 73 | 11 | supercheap
16 | 68 | 2 | 28 | 67 | 27 | outrageous | 16 | 11868 | 18974 | 49 | 73 | 21 | supercheap
364 | 107 | 21 | 10 | 67 | 37 | outrageous | 364 | 12563 | 18981 | 72 | 22 | 25 | expensive
612 | 115 | 2 | 64 | 69 | 46 | moderate | 612 | 13465 | 19019 | 58 | 73 | 11 | supercheap
459 | 129 | 117 | 42 | 87 | 28 | outrageous | 459 | 6815 | 19191 | 98 | 95 | 20 | supercheap
601 | 106 | 47 | 21 | 67 | 48 | supercheap | 601 | 8131 | 19287 | 23 | 93 | 31 | supercheap
394 | 128 | 70 | 38 | 67 | 46 | expensive | 394 | 9147 | 19359 | 55 | 95 | 7 | cheap
41 | 111 | 2 | 6 | 67 | 48 | outrageous | 41 | 10486 | 19444 | 61 | 69 | 26 | supercheap
342 | 143 | 130 | 97 | 49 | 28 | outrageous | 342 | 11009 | 19445 | 12 | 66 | 21 | supercheap
101 | 105 | 2 | 9 | 74 | 28 | expensive | 101 | 6225 | 19589 | 91 | 73 | 23 | supercheap
878 | 108 | 2 | 9 | 67 | 37 | outrageous | 878 | 9030 | 19638 | 62 | 97 | 24 | moderate
383 | 86 | 1 | 77 | 67 | 9 | moderate | 383 | 10202 | 19666 | 67 | 73 | 5 | moderate
841 | 132 | 51 | 57 | 66 | 49 | outrageous | 841 | 12114 | 19670 | 29 | 11 | 22 | expensive
33 | 112 | 59 | 99 | 67 | 30 | outrageous | 33 | 4507 | 19790 | 23 | 87 | 27 | supercheap
893 | 90 | 200 | 59 | 17 | 27 | outrageous | 893 | 8679 | 19819 | 88 | 73 | 11 | expensive
86 | 71 | 154 | 1 | 67 | 22 | moderate | 86 | 10641 | 19831 | 11 | 73 | 15 | expensive
809 | 74 | 2 | 86 | 67 | 47 | expensive | 809 | 12927 | 19947 | 89 | 92 | 28 | supercheap

Time taken: 0.06279 s


R1_saleid | R1_itemid | R1_customerid | R1_storeid | R1_time | R1_qty | R1_pricerange | S_saleid | S_I | S_C | S_S | S_T | S_Q | S_P
960 | 91 | 121 | 100 | 3 | 9 | outrageous | 960 | 6096 | 17011 | 37 | 73 | 7 | supercheap
163 | 90 | 2 | 25 | 7 | 24 | outrageous | 163 | 7051 | 15142 | 8 | 1 | 22 | supercheap
173 | 100 | 2 | 43 | 8 | 20 | outrageous | 173 | 6468 | 13094 | 69 | 8 | 5 | supercheap
14 | 97 | 20 | 95 | 9 | 24 | outrageous | 14 | 8143 | 4990 | 65 | 95 | 17 | supercheap
268 | 90 | 42 | 16 | 11 | 14 | expensive | 268 | 7917 | 7390 | 20 | 79 | 7 | supercheap
264 | 90 | 2 | 19 | 15 | 29 | expensive | 264 | 8116 | 16868 | 44 | 73 | 25 | supercheap
624 | 117 | 2 | 5 | 16 | 18 | outrageous | 624 | 7601 | 9446 | 72 | 22 | 4 | supercheap
893 | 90 | 200 | 59 | 17 | 27 | outrageous | 893 | 8679 | 19819 | 88 | 73 | 11 | expensive
387 | 104 | 59 | 21 | 21 | 20 | expensive | 387 | 8388 | 4238 | 30 | 73 | 13 | outrageous
92 | 124 | 2 | 36 | 22 | 16 | expensive | 92 | 8302 | 4288 | 51 | 92 | 5 | cheap
958 | 67 | 2 | 16 | 22 | 6 | supercheap | 958 | 9340 | 8773 | 48 | 73 | 3 | supercheap
60 | 69 | 24 | 23 | 31 | 18 | outrageous | 60 | 16110 | 8404 | 53 | 73 | 12 | supercheap
21 | 137 | 195 | 74 | 37 | 13 | outrageous | 21 | 6618 | 1783 | 59 | 16 | 8 | moderate
692 | 70 | 191 | 4 | 38 | 20 | outrageous | 692 | 8916 | 15297 | 81 | 73 | 12 | cheap
684 | 95 | 22 | 24 | 41 | 28 | moderate | 684 | 7962 | 8397 | 41 | 95 | 10 | moderate
122 | 119 | 59 | 19 | 42 | 22 | expensive | 122 | 9883 | 8545 | 27 | 41 | 20 | cheap
507 | 118 | 25 | 54 | 46 | 27 | outrageous | 507 | 13740 | 3739 | 95 | 71 | 10 | supercheap
763 | 137 | 2 | 5 | 46 | 26 | outrageous | 763 | 9780 | 4973 | 22 | 73 | 21 | supercheap
386 | 115 | 2 | 64 | 46 | 22 | outrageous | 386 | 10535 | 5746 | 36 | 73 | 4 | cheap
665 | 135 | 102 | 25 | 46 | 26 | cheap | 665 | 9990 | 7264 | 75 | 73 | 10 | supercheap
223 | 97 | 2 | 9 | 46 | 23 | supercheap | 223 | 11271 | 8397 | 3 | 17 | 1 | supercheap
247 | 65 | 2 | 75 | 46 | 29 | expensive | 247 | 7958 | 14403 | 23 | 16 | 27 | cheap
237 | 132 | 2 | 29 | 49 | 17 | outrageous | 237 | 13688 | 2420 | 91 | 73 | 9 | supercheap
140 | 86 | 2 | 63 | 49 | 27 | outrageous | 140 | 10365 | 5746 | 40 | 73 | 17 | outrageous
64 | 71 | 194 | 20 | 49 | 12 | outrageous | 64 | 6275 | 5746 | 32 | 68 | 1 | supercheap
362 | 87 | 40 | 39 | 49 | 22 | cheap | 362 | 9883 | 8397 | 38 | 61 | 13 | cheap
563 | 110 | 2 | 99 | 49 | 21 | supercheap | 563 | 18277 | 8397 | 62 | 30 | 9 | supercheap
475 | 64 | 2 | 60 | 49 | 25 | outrageous | 475 | 10156 | 11782 | 73 | 22 | 12 | expensive
